"epiweek";"epiyear";"fx_etaria";"Median";"LS";"LI";"LSb";"LIb";"media.movel";"casos.notificados";"DS_UF_SIGLA";"tendencia_3_semanas";"tendencia_6_semanas";"SG_UF_NOT";"CO_MUN_NOT"
44;2023;"0-12";NA;NA;NA;NA;NA;7;8;"AL";0;1;27;270430
45;2023;"0-12";NA;NA;NA;NA;NA;5;3;"AL";0;1;27;270430
46;2023;"0-12";NA;NA;NA;NA;NA;4;4;"AL";0;1;27;270430
47;2023;"0-12";NA;NA;NA;NA;NA;3;5;"AL";0;1;27;270430
48;2023;"0-12";NA;NA;NA;NA;NA;3;1;"AL";0;1;27;270430
49;2023;"0-12";NA;NA;NA;NA;NA;5;2;"AL";0;1;27;270430
50;2023;"0-12";NA;NA;NA;NA;NA;5;11;"AL";0;1;27;270430
51;2023;"0-12";NA;NA;NA;NA;NA;6;2;"AL";0;1;27;270430
52;2023;"0-12";NA;NA;NA;NA;NA;5;4;"AL";0;1;27;270430
1;2024;"0-12";NA;NA;NA;NA;NA;5;9;"AL";0;1;27;270430
2;2024;"0-12";NA;NA;NA;NA;NA;5;2;"AL";0;1;27;270430
4;2024;"0-12";NA;NA;NA;NA;NA;2;3;"AL";0;1;27;270430
5;2024;"0-12";NA;NA;NA;NA;NA;2;2;"AL";0;1;27;270430
6;2024;"0-12";NA;NA;NA;NA;NA;2;1;"AL";0;1;27;270430
7;2024;"0-12";NA;NA;NA;NA;NA;2;2;"AL";0;1;27;270430
8;2024;"0-12";NA;NA;NA;NA;NA;6;3;"AL";0;1;27;270430
9;2024;"0-12";NA;NA;NA;NA;NA;9;12;"AL";0;1;27;270430
10;2024;"0-12";NA;NA;NA;NA;NA;11;11;"AL";0;1;27;270430
11;2024;"0-12";NA;NA;NA;NA;NA;12;10;"AL";0;1;27;270430
12;2024;"0-12";NA;NA;NA;NA;NA;11;14;"AL";0;1;27;270430
13;2024;"0-12";NA;NA;NA;NA;NA;13;10;"AL";0;1;27;270430
14;2024;"0-12";NA;NA;NA;NA;NA;13;15;"AL";0;1;27;270430
15;2024;"0-12";NA;NA;NA;NA;NA;16;14;"AL";0;1;27;270430
16;2024;"0-12";NA;NA;NA;NA;NA;19;20;"AL";0;1;27;270430
17;2024;"0-12";NA;NA;NA;NA;NA;23;24;"AL";0;1;27;270430
18;2024;"0-12";NA;NA;NA;NA;NA;22;25;"AL";0;1;27;270430
19;2024;"0-12";NA;NA;NA;NA;NA;19;17;"AL";0;1;27;270430
20;2024;"0-12";NA;NA;NA;NA;NA;12;14;"AL";0;1;27;270430
21;2024;"0-12";NA;NA;NA;NA;NA;9;6;"AL";0;1;27;270430
22;2024;"0-12";NA;NA;NA;NA;NA;5;6;"AL";0;1;27;270430
23;2024;"0-12";NA;NA;NA;NA;NA;4;3;"AL";0;1;27;270430
24;2024;"0-12";NA;NA;NA;NA;NA;4;3;"AL";0;1;27;270430
25;2024;"0-12";NA;NA;NA;NA;NA;5;6;"AL";0;1;27;270430
26;2024;"0-12";NA;NA;NA;NA;NA;6;7;"AL";0;1;27;270430
27;2024;"0-12";NA;NA;NA;NA;NA;6;4;"AL";0;1;27;270430
28;2024;"0-12";NA;NA;NA;NA;NA;6;6;"AL";0;1;27;270430
29;2024;"0-12";NA;NA;NA;NA;NA;5;8;"AL";0;1;27;270430
30;2024;"0-12";NA;NA;NA;NA;NA;4;1;"AL";0;1;27;270430
31;2024;"0-12";NA;NA;NA;NA;NA;4;4;"AL";0;1;27;270430
32;2024;"0-12";NA;NA;NA;NA;NA;5;7;"AL";0;1;27;270430
33;2024;"0-12";NA;NA;NA;NA;NA;5;4;"AL";0;1;27;270430
34;2024;"0-12";NA;NA;NA;NA;NA;5;5;"AL";0;1;27;270430
35;2024;"0-12";NA;NA;NA;NA;NA;4;5;"AL";0;1;27;270430
36;2024;"0-12";NA;NA;NA;NA;NA;4;3;"AL";0;1;27;270430
37;2024;"0-12";NA;NA;NA;NA;NA;5;3;"AL";0;1;27;270430
38;2024;"0-12";NA;NA;NA;NA;NA;6;9;"AL";0;1;27;270430
39;2024;"0-12";NA;NA;NA;NA;NA;6;5;"AL";0;1;27;270430
40;2024;"0-12";NA;NA;NA;NA;NA;5;5;"AL";0;1;27;270430
41;2024;"0-12";NA;NA;NA;NA;NA;6;6;"AL";0;1;27;270430
42;2024;"0-12";NA;NA;NA;NA;NA;7;7;"AL";0;1;27;270430
43;2024;"0-12";NA;NA;NA;NA;NA;6;7;"AL";0;1;27;270430
44;2024;"0-12";NA;NA;NA;NA;NA;6;4;"AL";0;1;27;270430
45;2024;"0-12";NA;NA;NA;NA;NA;5;6;"AL";0;1;27;270430
46;2024;"0-12";NA;NA;NA;NA;NA;4;4;"AL";0;1;27;270430
47;2024;"0-12";NA;NA;NA;NA;NA;3;2;"AL";0;1;27;270430
48;2024;"0-12";NA;NA;NA;NA;NA;3;2;"AL";0;1;27;270430
49;2024;"0-12";NA;NA;NA;NA;NA;3;4;"AL";0;1;27;270430
50;2024;"0-12";NA;NA;NA;NA;NA;3;3;"AL";0;1;27;270430
51;2024;"0-12";NA;NA;NA;NA;NA;2;1;"AL";0;1;27;270430
52;2024;"0-12";NA;NA;NA;NA;NA;2;2;"AL";0;1;27;270430
1;2025;"0-12";NA;NA;NA;NA;NA;2;2;"AL";0;1;27;270430
2;2025;"0-12";NA;NA;NA;NA;NA;3;3;"AL";0;1;27;270430
3;2025;"0-12";NA;NA;NA;NA;NA;3;3;"AL";0;1;27;270430
4;2025;"0-12";NA;NA;NA;NA;NA;4;4;"AL";0;1;27;270430
5;2025;"0-12";NA;NA;NA;NA;NA;4;4;"AL";0;1;27;270430
6;2025;"0-12";NA;NA;NA;NA;NA;4;5;"AL";0;1;27;270430
7;2025;"0-12";NA;NA;NA;NA;NA;4;3;"AL";0;1;27;270430
8;2025;"0-12";NA;NA;NA;NA;NA;4;4;"AL";0;1;27;270430
9;2025;"0-12";NA;NA;NA;NA;NA;4;6;"AL";0;1;27;270430
10;2025;"0-12";NA;NA;NA;NA;NA;4;3;"AL";0;1;27;270430
11;2025;"0-12";NA;NA;NA;NA;NA;3;3;"AL";0;1;27;270430
12;2025;"0-12";NA;NA;NA;NA;NA;5;4;"AL";0;1;27;270430
13;2025;"0-12";NA;NA;NA;NA;NA;5;7;"AL";0;1;27;270430
14;2025;"0-12";NA;NA;NA;NA;NA;5;3;"AL";0;1;27;270430
15;2025;"0-12";NA;NA;NA;NA;NA;4;4;"AL";0;1;27;270430
16;2025;"0-12";NA;NA;NA;NA;NA;4;6;"AL";0;1;27;270430
17;2025;"0-12";NA;NA;NA;NA;NA;5;3;"AL";0;1;27;270430
18;2025;"0-12";NA;NA;NA;NA;NA;4;5;"AL";0;1;27;270430
19;2025;"0-12";NA;NA;NA;NA;NA;6;4;"AL";0;1;27;270430
20;2025;"0-12";NA;NA;NA;NA;NA;10;8;"AL";0;1;27;270430
21;2025;"0-12";NA;NA;NA;NA;NA;12;17;"AL";0;1;27;270430
22;2025;"0-12";NA;NA;NA;NA;NA;18;10;"AL";0;1;27;270430
23;2025;"0-12";NA;NA;NA;NA;NA;18;27;"AL";0;1;27;270430
24;2025;"0-12";NA;NA;NA;NA;NA;18;16;"AL";0;1;27;270430
25;2025;"0-12";NA;NA;NA;NA;NA;12;10;"AL";0;1;27;270430
26;2025;"0-12";NA;NA;NA;NA;NA;10;11;"AL";0;1;27;270430
27;2025;"0-12";NA;NA;NA;NA;NA;9;9;"AL";0;1;27;270430
28;2025;"0-12";NA;NA;NA;NA;NA;9;8;"AL";0;1;27;270430
29;2025;"0-12";NA;NA;NA;NA;NA;10;11;"AL";0;1;27;270430
30;2025;"0-12";NA;NA;NA;NA;NA;11;12;"AL";0;1;27;270430
31;2025;"0-12";NA;NA;NA;NA;NA;11;10;"AL";0;1;27;270430
32;2025;"0-12";NA;NA;NA;NA;NA;11;12;"AL";0;1;27;270430
33;2025;"0-12";NA;NA;NA;NA;NA;11;10;"AL";0;1;27;270430
34;2025;"0-12";NA;NA;NA;NA;NA;11;11;"AL";0;1;27;270430
35;2025;"0-12";NA;NA;NA;NA;NA;11;12;"AL";0;1;27;270430
36;2025;"0-12";NA;NA;NA;NA;NA;10;10;"AL";0;1;27;270430
37;2025;"0-12";NA;NA;NA;NA;NA;9;7;"AL";0;1;27;270430
38;2025;"0-12";NA;NA;NA;NA;NA;7;9;"AL";0;1;27;270430
39;2025;"0-12";NA;NA;NA;NA;NA;7;6;"AL";0;1;27;270430
40;2025;"0-12";NA;NA;NA;NA;NA;6;5;"AL";0;1;27;270430
41;2025;"0-12";NA;NA;NA;NA;NA;5;6;"AL";0;1;27;270430
42;2025;"0-12";NA;NA;NA;NA;NA;8;4;"AL";0;1;27;270430
43;2025;"0-12";NA;NA;NA;NA;NA;8;13;"AL";0;1;27;270430
44;2025;"0-12";NA;NA;NA;NA;NA;7;6;"AL";0;1;27;270430
45;2025;"0-12";NA;NA;NA;NA;NA;6;3;"AL";0;1;27;270430
46;2025;"0-12";NA;NA;NA;NA;NA;5;8;"AL";0;1;27;270430
47;2025;"0-12";NA;NA;NA;NA;NA;5;4;"AL";0;1;27;270430
48;2025;"0-12";NA;NA;NA;NA;NA;3;3;"AL";0;1;27;270430
49;2025;"0-12";NA;NA;NA;NA;NA;3;1;"AL";0;1;27;270430
50;2025;"0-12";NA;NA;NA;NA;NA;3;5;"AL";0;1;27;270430
51;2025;"0-12";NA;NA;NA;NA;NA;4;3;"AL";0;1;27;270430
52;2025;"0-12";NA;NA;NA;NA;NA;4;5;"AL";0;1;27;270430
53;2025;"0-12";NA;NA;NA;NA;NA;4;3;"AL";0;1;27;270430
2;2026;"0-12";NA;NA;NA;NA;NA;3;4;"AL";0;1;27;270430
3;2026;"0-12";NA;NA;NA;NA;NA;3;3;"AL";0;1;27;270430
4;2026;"0-12";NA;NA;NA;NA;NA;4;2;"AL";0;1;27;270430
5;2026;"0-12";NA;NA;NA;NA;NA;3;6;"AL";0;1;27;270430
6;2026;"0-12";2;2;2;2;2;4;2;"AL";0;1;27;270430
7;2026;"0-12";3;4;3;3;3;5;4;"AL";0;1;27;270430
8;2026;"0-12";10;11;10;10;10;12;10;"AL";0;1;27;270430
9;2026;"0-12";23;25;23;23;23;19;23;"AL";0;1;27;270430
10;2026;"0-12";25;28;25;26;25;21;25;"AL";0;1;27;270430
11;2026;"0-12";16;20;15;17;15;20;15;"AL";0;1;27;270430
12;2026;"0-12";18;22,025;16;19;17;17;18;"AL";0;1;27;270430
13;2026;"0-12";16;31,025;10;20;14;NA;14;"AL";0;1;27;270430
1;2022;"0-12";NA;NA;NA;NA;NA;NA;24;"AM";0;-0,5;13;130260
2;2022;"0-12";NA;NA;NA;NA;NA;22;24;"AM";0;-0,5;13;130260
3;2022;"0-12";NA;NA;NA;NA;NA;18;19;"AM";0;-0,5;13;130260
4;2022;"0-12";NA;NA;NA;NA;NA;13;11;"AM";0;-0,5;13;130260
5;2022;"0-12";NA;NA;NA;NA;NA;10;10;"AM";0;-0,5;13;130260
6;2022;"0-12";NA;NA;NA;NA;NA;11;9;"AM";0;-0,5;13;130260
7;2022;"0-12";NA;NA;NA;NA;NA;12;14;"AM";0;-0,5;13;130260
8;2022;"0-12";NA;NA;NA;NA;NA;15;12;"AM";0;-0,5;13;130260
9;2022;"0-12";NA;NA;NA;NA;NA;14;20;"AM";0;-0,5;13;130260
10;2022;"0-12";NA;NA;NA;NA;NA;17;9;"AM";0;-0,5;13;130260
11;2022;"0-12";NA;NA;NA;NA;NA;16;22;"AM";0;-0,5;13;130260
12;2022;"0-12";NA;NA;NA;NA;NA;18;17;"AM";0;-0,5;13;130260
13;2022;"0-12";NA;NA;NA;NA;NA;15;14;"AM";0;-0,5;13;130260
14;2022;"0-12";NA;NA;NA;NA;NA;16;14;"AM";0;-0,5;13;130260
15;2022;"0-12";NA;NA;NA;NA;NA;20;19;"AM";0;-0,5;13;130260
16;2022;"0-12";NA;NA;NA;NA;NA;24;27;"AM";0;-0,5;13;130260
17;2022;"0-12";NA;NA;NA;NA;NA;28;27;"AM";0;-0,5;13;130260
18;2022;"0-12";NA;NA;NA;NA;NA;30;31;"AM";0;-0,5;13;130260
19;2022;"0-12";NA;NA;NA;NA;NA;37;31;"AM";0;-0,5;13;130260
20;2022;"0-12";NA;NA;NA;NA;NA;37;48;"AM";0;-0,5;13;130260
21;2022;"0-12";NA;NA;NA;NA;NA;36;31;"AM";0;-0,5;13;130260
22;2022;"0-12";NA;NA;NA;NA;NA;32;28;"AM";0;-0,5;13;130260
23;2022;"0-12";NA;NA;NA;NA;NA;31;37;"AM";0;-0,5;13;130260
24;2022;"0-12";NA;NA;NA;NA;NA;34;28;"AM";0;-0,5;13;130260
25;2022;"0-12";NA;NA;NA;NA;NA;34;38;"AM";0;-0,5;13;130260
26;2022;"0-12";NA;NA;NA;NA;NA;36;36;"AM";0;-0,5;13;130260
27;2022;"0-12";NA;NA;NA;NA;NA;32;34;"AM";0;-0,5;13;130260
28;2022;"0-12";NA;NA;NA;NA;NA;31;27;"AM";0;-0,5;13;130260
29;2022;"0-12";NA;NA;NA;NA;NA;27;31;"AM";0;-0,5;13;130260
30;2022;"0-12";NA;NA;NA;NA;NA;25;22;"AM";0;-0,5;13;130260
31;2022;"0-12";NA;NA;NA;NA;NA;20;22;"AM";0;-0,5;13;130260
32;2022;"0-12";NA;NA;NA;NA;NA;21;16;"AM";0;-0,5;13;130260
33;2022;"0-12";NA;NA;NA;NA;NA;17;24;"AM";0;-0,5;13;130260
34;2022;"0-12";NA;NA;NA;NA;NA;20;12;"AM";0;-0,5;13;130260
35;2022;"0-12";NA;NA;NA;NA;NA;16;24;"AM";0;-0,5;13;130260
36;2022;"0-12";NA;NA;NA;NA;NA;17;12;"AM";0;-0,5;13;130260
37;2022;"0-12";NA;NA;NA;NA;NA;14;16;"AM";0;-0,5;13;130260
38;2022;"0-12";NA;NA;NA;NA;NA;15;15;"AM";0;-0,5;13;130260
39;2022;"0-12";NA;NA;NA;NA;NA;14;14;"AM";0;-0,5;13;130260
40;2022;"0-12";NA;NA;NA;NA;NA;13;12;"AM";0;-0,5;13;130260
41;2022;"0-12";NA;NA;NA;NA;NA;10;13;"AM";0;-0,5;13;130260
42;2022;"0-12";NA;NA;NA;NA;NA;9;6;"AM";0;-0,5;13;130260
43;2022;"0-12";NA;NA;NA;NA;NA;10;9;"AM";0;-0,5;13;130260
44;2022;"0-12";NA;NA;NA;NA;NA;9;14;"AM";0;-0,5;13;130260
45;2022;"0-12";NA;NA;NA;NA;NA;10;3;"AM";0;-0,5;13;130260
46;2022;"0-12";NA;NA;NA;NA;NA;10;12;"AM";0;-0,5;13;130260
47;2022;"0-12";NA;NA;NA;NA;NA;11;15;"AM";0;-0,5;13;130260
48;2022;"0-12";NA;NA;NA;NA;NA;11;7;"AM";0;-0,5;13;130260
49;2022;"0-12";NA;NA;NA;NA;NA;10;11;"AM";0;-0,5;13;130260
50;2022;"0-12";NA;NA;NA;NA;NA;11;11;"AM";0;-0,5;13;130260
51;2022;"0-12";NA;NA;NA;NA;NA;11;10;"AM";0;-0,5;13;130260
52;2022;"0-12";NA;NA;NA;NA;NA;9;12;"AM";0;-0,5;13;130260
1;2023;"0-12";NA;NA;NA;NA;NA;8;6;"AM";0;-0,5;13;130260
2;2023;"0-12";NA;NA;NA;NA;NA;8;6;"AM";0;-0,5;13;130260
3;2023;"0-12";NA;NA;NA;NA;NA;9;13;"AM";0;-0,5;13;130260
4;2023;"0-12";NA;NA;NA;NA;NA;13;9;"AM";0;-0,5;13;130260
5;2023;"0-12";NA;NA;NA;NA;NA;13;16;"AM";0;-0,5;13;130260
6;2023;"0-12";NA;NA;NA;NA;NA;18;14;"AM";0;-0,5;13;130260
7;2023;"0-12";NA;NA;NA;NA;NA;21;24;"AM";0;-0,5;13;130260
8;2023;"0-12";NA;NA;NA;NA;NA;22;24;"AM";0;-0,5;13;130260
9;2023;"0-12";NA;NA;NA;NA;NA;19;18;"AM";0;-0,5;13;130260
10;2023;"0-12";NA;NA;NA;NA;NA;21;16;"AM";0;-0,5;13;130260
11;2023;"0-12";NA;NA;NA;NA;NA;26;29;"AM";0;-0,5;13;130260
12;2023;"0-12";NA;NA;NA;NA;NA;29;32;"AM";0;-0,5;13;130260
13;2023;"0-12";NA;NA;NA;NA;NA;30;27;"AM";0;-0,5;13;130260
14;2023;"0-12";NA;NA;NA;NA;NA;29;32;"AM";0;-0,5;13;130260
15;2023;"0-12";NA;NA;NA;NA;NA;30;28;"AM";0;-0,5;13;130260
16;2023;"0-12";NA;NA;NA;NA;NA;31;30;"AM";0;-0,5;13;130260
17;2023;"0-12";NA;NA;NA;NA;NA;44;34;"AM";0;-0,5;13;130260
18;2023;"0-12";NA;NA;NA;NA;NA;57;67;"AM";0;-0,5;13;130260
19;2023;"0-12";NA;NA;NA;NA;NA;75;69;"AM";0;-0,5;13;130260
20;2023;"0-12";NA;NA;NA;NA;NA;79;89;"AM";0;-0,5;13;130260
21;2023;"0-12";NA;NA;NA;NA;NA;81;80;"AM";0;-0,5;13;130260
22;2023;"0-12";NA;NA;NA;NA;NA;80;73;"AM";0;-0,5;13;130260
23;2023;"0-12";NA;NA;NA;NA;NA;80;87;"AM";0;-0,5;13;130260
24;2023;"0-12";NA;NA;NA;NA;NA;77;80;"AM";0;-0,5;13;130260
25;2023;"0-12";NA;NA;NA;NA;NA;67;65;"AM";0;-0,5;13;130260
26;2023;"0-12";NA;NA;NA;NA;NA;50;57;"AM";0;-0,5;13;130260
27;2023;"0-12";NA;NA;NA;NA;NA;39;29;"AM";0;-0,5;13;130260
28;2023;"0-12";NA;NA;NA;NA;NA;30;31;"AM";0;-0,5;13;130260
29;2023;"0-12";NA;NA;NA;NA;NA;27;29;"AM";0;-0,5;13;130260
30;2023;"0-12";NA;NA;NA;NA;NA;26;20;"AM";0;-0,5;13;130260
31;2023;"0-12";NA;NA;NA;NA;NA;25;28;"AM";0;-0,5;13;130260
32;2023;"0-12";NA;NA;NA;NA;NA;22;26;"AM";0;-0,5;13;130260
33;2023;"0-12";NA;NA;NA;NA;NA;23;11;"AM";0;-0,5;13;130260
34;2023;"0-12";NA;NA;NA;NA;NA;19;31;"AM";0;-0,5;13;130260
35;2023;"0-12";NA;NA;NA;NA;NA;21;15;"AM";0;-0,5;13;130260
36;2023;"0-12";NA;NA;NA;NA;NA;17;16;"AM";0;-0,5;13;130260
37;2023;"0-12";NA;NA;NA;NA;NA;18;21;"AM";0;-0,5;13;130260
38;2023;"0-12";NA;NA;NA;NA;NA;16;16;"AM";0;-0,5;13;130260
39;2023;"0-12";NA;NA;NA;NA;NA;15;10;"AM";0;-0,5;13;130260
40;2023;"0-12";NA;NA;NA;NA;NA;12;19;"AM";0;-0,5;13;130260
41;2023;"0-12";NA;NA;NA;NA;NA;14;7;"AM";0;-0,5;13;130260
42;2023;"0-12";NA;NA;NA;NA;NA;14;16;"AM";0;-0,5;13;130260
43;2023;"0-12";NA;NA;NA;NA;NA;16;19;"AM";0;-0,5;13;130260
44;2023;"0-12";NA;NA;NA;NA;NA;14;14;"AM";0;-0,5;13;130260
45;2023;"0-12";NA;NA;NA;NA;NA;11;10;"AM";0;-0,5;13;130260
46;2023;"0-12";NA;NA;NA;NA;NA;10;9;"AM";0;-0,5;13;130260
47;2023;"0-12";NA;NA;NA;NA;NA;10;12;"AM";0;-0,5;13;130260
48;2023;"0-12";NA;NA;NA;NA;NA;10;8;"AM";0;-0,5;13;130260
49;2023;"0-12";NA;NA;NA;NA;NA;10;11;"AM";0;-0,5;13;130260
50;2023;"0-12";NA;NA;NA;NA;NA;8;12;"AM";0;-0,5;13;130260
51;2023;"0-12";NA;NA;NA;NA;NA;7;2;"AM";0;-0,5;13;130260
52;2023;"0-12";NA;NA;NA;NA;NA;4;7;"AM";0;-0,5;13;130260
1;2024;"0-12";NA;NA;NA;NA;NA;6;4;"AM";0;-0,5;13;130260
2;2024;"0-12";NA;NA;NA;NA;NA;6;6;"AM";0;-0,5;13;130260
3;2024;"0-12";NA;NA;NA;NA;NA;9;9;"AM";0;-0,5;13;130260
4;2024;"0-12";NA;NA;NA;NA;NA;9;13;"AM";0;-0,5;13;130260
5;2024;"0-12";NA;NA;NA;NA;NA;9;6;"AM";0;-0,5;13;130260
6;2024;"0-12";NA;NA;NA;NA;NA;8;8;"AM";0;-0,5;13;130260
7;2024;"0-12";NA;NA;NA;NA;NA;11;10;"AM";0;-0,5;13;130260
8;2024;"0-12";NA;NA;NA;NA;NA;16;14;"AM";0;-0,5;13;130260
9;2024;"0-12";NA;NA;NA;NA;NA;20;25;"AM";0;-0,5;13;130260
10;2024;"0-12";NA;NA;NA;NA;NA;24;21;"AM";0;-0,5;13;130260
11;2024;"0-12";NA;NA;NA;NA;NA;27;27;"AM";0;-0,5;13;130260
12;2024;"0-12";NA;NA;NA;NA;NA;27;34;"AM";0;-0,5;13;130260
13;2024;"0-12";NA;NA;NA;NA;NA;30;21;"AM";0;-0,5;13;130260
14;2024;"0-12";NA;NA;NA;NA;NA;34;35;"AM";0;-0,5;13;130260
15;2024;"0-12";NA;NA;NA;NA;NA;48;45;"AM";0;-0,5;13;130260
16;2024;"0-12";NA;NA;NA;NA;NA;58;65;"AM";0;-0,5;13;130260
17;2024;"0-12";NA;NA;NA;NA;NA;56;64;"AM";0;-0,5;13;130260
18;2024;"0-12";NA;NA;NA;NA;NA;52;40;"AM";0;-0,5;13;130260
19;2024;"0-12";NA;NA;NA;NA;NA;51;52;"AM";0;-0,5;13;130260
20;2024;"0-12";NA;NA;NA;NA;NA;66;61;"AM";0;-0,5;13;130260
21;2024;"0-12";NA;NA;NA;NA;NA;67;86;"AM";0;-0,5;13;130260
22;2024;"0-12";NA;NA;NA;NA;NA;62;55;"AM";0;-0,5;13;130260
23;2024;"0-12";NA;NA;NA;NA;NA;52;45;"AM";0;-0,5;13;130260
24;2024;"0-12";NA;NA;NA;NA;NA;51;55;"AM";0;-0,5;13;130260
25;2024;"0-12";NA;NA;NA;NA;NA;49;52;"AM";0;-0,5;13;130260
26;2024;"0-12";NA;NA;NA;NA;NA;41;40;"AM";0;-0,5;13;130260
27;2024;"0-12";NA;NA;NA;NA;NA;32;30;"AM";0;-0,5;13;130260
28;2024;"0-12";NA;NA;NA;NA;NA;25;25;"AM";0;-0,5;13;130260
29;2024;"0-12";NA;NA;NA;NA;NA;22;20;"AM";0;-0,5;13;130260
30;2024;"0-12";NA;NA;NA;NA;NA;20;20;"AM";0;-0,5;13;130260
31;2024;"0-12";NA;NA;NA;NA;NA;20;19;"AM";0;-0,5;13;130260
32;2024;"0-12";NA;NA;NA;NA;NA;20;22;"AM";0;-0,5;13;130260
33;2024;"0-12";NA;NA;NA;NA;NA;19;19;"AM";0;-0,5;13;130260
34;2024;"0-12";NA;NA;NA;NA;NA;17;16;"AM";0;-0,5;13;130260
35;2024;"0-12";NA;NA;NA;NA;NA;16;16;"AM";0;-0,5;13;130260
36;2024;"0-12";NA;NA;NA;NA;NA;14;15;"AM";0;-0,5;13;130260
37;2024;"0-12";NA;NA;NA;NA;NA;14;11;"AM";0;-0,5;13;130260
38;2024;"0-12";NA;NA;NA;NA;NA;13;15;"AM";0;-0,5;13;130260
39;2024;"0-12";NA;NA;NA;NA;NA;15;14;"AM";0;-0,5;13;130260
40;2024;"0-12";NA;NA;NA;NA;NA;14;15;"AM";0;-0,5;13;130260
41;2024;"0-12";NA;NA;NA;NA;NA;14;12;"AM";0;-0,5;13;130260
42;2024;"0-12";NA;NA;NA;NA;NA;17;16;"AM";0;-0,5;13;130260
43;2024;"0-12";NA;NA;NA;NA;NA;20;24;"AM";0;-0,5;13;130260
44;2024;"0-12";NA;NA;NA;NA;NA;19;20;"AM";0;-0,5;13;130260
45;2024;"0-12";NA;NA;NA;NA;NA;18;13;"AM";0;-0,5;13;130260
46;2024;"0-12";NA;NA;NA;NA;NA;18;21;"AM";0;-0,5;13;130260
47;2024;"0-12";NA;NA;NA;NA;NA;18;21;"AM";0;-0,5;13;130260
48;2024;"0-12";NA;NA;NA;NA;NA;14;13;"AM";0;-0,5;13;130260
49;2024;"0-12";NA;NA;NA;NA;NA;14;8;"AM";0;-0,5;13;130260
50;2024;"0-12";NA;NA;NA;NA;NA;13;20;"AM";0;-0,5;13;130260
51;2024;"0-12";NA;NA;NA;NA;NA;15;11;"AM";0;-0,5;13;130260
52;2024;"0-12";NA;NA;NA;NA;NA;15;13;"AM";0;-0,5;13;130260
1;2025;"0-12";NA;NA;NA;NA;NA;20;20;"AM";0;-0,5;13;130260
2;2025;"0-12";NA;NA;NA;NA;NA;23;26;"AM";0;-0,5;13;130260
3;2025;"0-12";NA;NA;NA;NA;NA;24;24;"AM";0;-0,5;13;130260
4;2025;"0-12";NA;NA;NA;NA;NA;19;22;"AM";0;-0,5;13;130260
5;2025;"0-12";NA;NA;NA;NA;NA;17;12;"AM";0;-0,5;13;130260
6;2025;"0-12";NA;NA;NA;NA;NA;13;18;"AM";0;-0,5;13;130260
7;2025;"0-12";NA;NA;NA;NA;NA;16;8;"AM";0;-0,5;13;130260
8;2025;"0-12";NA;NA;NA;NA;NA;16;21;"AM";0;-0,5;13;130260
9;2025;"0-12";NA;NA;NA;NA;NA;20;20;"AM";0;-0,5;13;130260
10;2025;"0-12";NA;NA;NA;NA;NA;19;19;"AM";0;-0,5;13;130260
11;2025;"0-12";NA;NA;NA;NA;NA;17;19;"AM";0;-0,5;13;130260
12;2025;"0-12";NA;NA;NA;NA;NA;16;14;"AM";0;-0,5;13;130260
13;2025;"0-12";NA;NA;NA;NA;NA;17;16;"AM";0;-0,5;13;130260
14;2025;"0-12";NA;NA;NA;NA;NA;21;20;"AM";0;-0,5;13;130260
15;2025;"0-12";NA;NA;NA;NA;NA;18;26;"AM";0;-0,5;13;130260
16;2025;"0-12";NA;NA;NA;NA;NA;17;7;"AM";0;-0,5;13;130260
17;2025;"0-12";NA;NA;NA;NA;NA;14;18;"AM";0;-0,5;13;130260
18;2025;"0-12";NA;NA;NA;NA;NA;19;17;"AM";0;-0,5;13;130260
19;2025;"0-12";NA;NA;NA;NA;NA;22;21;"AM";0;-0,5;13;130260
20;2025;"0-12";NA;NA;NA;NA;NA;26;29;"AM";0;-0,5;13;130260
21;2025;"0-12";NA;NA;NA;NA;NA;28;27;"AM";0;-0,5;13;130260
22;2025;"0-12";NA;NA;NA;NA;NA;31;28;"AM";0;-0,5;13;130260
23;2025;"0-12";NA;NA;NA;NA;NA;34;37;"AM";0;-0,5;13;130260
24;2025;"0-12";NA;NA;NA;NA;NA;36;36;"AM";0;-0,5;13;130260
25;2025;"0-12";NA;NA;NA;NA;NA;34;35;"AM";0;-0,5;13;130260
26;2025;"0-12";NA;NA;NA;NA;NA;31;31;"AM";0;-0,5;13;130260
27;2025;"0-12";NA;NA;NA;NA;NA;29;27;"AM";0;-0,5;13;130260
28;2025;"0-12";NA;NA;NA;NA;NA;31;28;"AM";0;-0,5;13;130260
29;2025;"0-12";NA;NA;NA;NA;NA;39;38;"AM";0;-0,5;13;130260
30;2025;"0-12";NA;NA;NA;NA;NA;43;51;"AM";0;-0,5;13;130260
31;2025;"0-12";NA;NA;NA;NA;NA;42;40;"AM";0;-0,5;13;130260
32;2025;"0-12";NA;NA;NA;NA;NA;39;34;"AM";0;-0,5;13;130260
33;2025;"0-12";NA;NA;NA;NA;NA;44;43;"AM";0;-0,5;13;130260
34;2025;"0-12";NA;NA;NA;NA;NA;47;56;"AM";0;-0,5;13;130260
35;2025;"0-12";NA;NA;NA;NA;NA;50;42;"AM";0;-0,5;13;130260
36;2025;"0-12";NA;NA;NA;NA;NA;52;52;"AM";0;-0,5;13;130260
